抓取日期,社會住宅,遞補類型,房型,戶別,已遞補人數,已放棄人數,待遞補人數,名冊總人數,實際放棄率
2026-06-22,北屯北屯,新案場招租,一房型,一般戶,109,505,973,1587,0.8224755700325733
2026-06-23,北屯北屯,新案場招租,一房型,一般戶,109,505,973,1587,0.8224755700325733
2026-06-24,北屯北屯,新案場招租,一房型,一般戶,109,505,973,1587,0.8224755700325733
2026-07-09,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-10,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-11,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-12,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-13,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-14,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-15,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-16,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-17,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-18,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-19,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-20,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-21,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-22,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-07-23,北屯北屯,新案場招租,一房型,一般戶,110,506,971,1587,0.8214285714285714
2026-06-22,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-06-23,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-06-24,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-09,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-10,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-11,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-12,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-13,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-14,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-15,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-16,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-17,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-18,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-19,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-20,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-21,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-22,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.3260869565217391
2026-07-23,北屯北屯,新案場招租,一房型,關懷戶,62,30,192,284,0.32608695652173914
2026-06-22,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-06-23,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-06-24,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-09,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-10,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-11,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-12,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-13,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-14,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-15,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-16,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-17,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-18,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-19,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-20,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-21,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-22,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-07-23,北屯北屯,新案場招租,三房型,一般戶,15,97,0,112,0.8660714285714286
2026-06-22,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-06-23,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-06-24,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-09,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-10,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-11,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-12,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-13,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-14,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-15,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-16,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-17,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-18,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-19,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-20,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-21,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-22,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-07-23,北屯北屯,新案場招租,三房型,關懷戶,22,0,119,141,0.0
2026-06-22,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-06-23,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-06-24,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-09,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-10,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-11,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-12,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-13,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-14,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-15,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-16,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-17,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-18,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-19,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-20,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-21,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-22,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-07-23,北屯北屯,新案場招租,二房型,一般戶,37,198,245,480,0.8425531914893617
2026-06-22,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-06-23,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-06-24,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-09,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-10,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-11,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-12,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-13,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-14,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-15,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-16,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-17,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-18,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-19,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-20,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-21,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-22,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-07-23,北屯北屯,新案場招租,二房型,關懷戶,31,1,182,214,0.03125
2026-06-22,南屯建功1號,新案場招租,三房型,一般戶,42,12,7,61,0.2222222222222222
2026-06-23,南屯建功1號,新案場招租,三房型,一般戶,42,12,7,61,0.2222222222222222
2026-06-24,南屯建功1號,新案場招租,三房型,一般戶,42,12,7,61,0.2222222222222222
2026-07-09,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-10,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-11,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-12,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-13,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-14,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-15,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-16,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-17,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-18,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-19,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-20,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-21,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-22,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-07-23,南屯建功1號,新案場招租,三房型,一般戶,42,18,1,61,0.3
2026-06-22,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-06-23,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-06-24,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-09,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-10,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-11,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-12,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-13,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-14,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-15,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-16,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-17,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-18,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-19,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-20,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-21,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-22,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.0277777777777777
2026-07-23,南屯建功1號,新案場招租,三房型,關懷戶,35,1,0,36,0.027777777777777776
2026-06-22,南屯建功1號,新案場招租,二房型,一般戶,46,28,207,281,0.3783783783783784
2026-06-23,南屯建功1號,新案場招租,二房型,一般戶,46,28,207,281,0.3783783783783784
2026-06-24,南屯建功1號,新案場招租,二房型,一般戶,46,28,207,281,0.3783783783783784
2026-07-09,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-10,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-11,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-12,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-13,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-14,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-15,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-16,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-17,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-18,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-19,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-20,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-21,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-22,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-07-23,南屯建功1號,新案場招租,二房型,一般戶,46,186,49,281,0.8017241379310345
2026-06-22,南屯建功1號,新案場招租,二房型,關懷戶,39,36,11,86,0.48
2026-06-23,南屯建功1號,新案場招租,二房型,關懷戶,39,36,11,86,0.48
2026-06-24,南屯建功1號,新案場招租,二房型,關懷戶,39,36,11,86,0.48
2026-07-09,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-10,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-11,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-12,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-13,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-14,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-15,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-16,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-17,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-18,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-19,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-20,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-21,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-22,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-07-23,南屯建功1號,新案場招租,二房型,關懷戶,39,46,1,86,0.5411764705882353
2026-06-24,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,5,5,
2026-07-09,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-10,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-11,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-12,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-13,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-14,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-15,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-16,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-17,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-18,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-19,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-20,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,9,9,
2026-07-21,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,10,10,
2026-07-22,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,10,10,
2026-07-23,南屯建功1號,隨到隨辦,三房型,一般戶,0,0,11,11,
2026-06-24,南屯建功1號,隨到隨辦,三房型,關懷戶,0,0,6,6,
2026-07-09,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,18,19,1.0
2026-07-10,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,18,19,1.0
2026-07-11,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,18,19,1.0
2026-07-12,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,18,19,1.0
2026-07-13,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,18,19,1.0
2026-07-14,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,18,19,1.0
2026-07-15,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,18,19,1.0
2026-07-16,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,20,21,1.0
2026-07-17,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,20,21,1.0
2026-07-18,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,21,22,1.0
2026-07-19,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,21,22,1.0
2026-07-20,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,21,22,1.0
2026-07-21,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,21,22,1.0
2026-07-22,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,21,22,1.0
2026-07-23,南屯建功1號,隨到隨辦,三房型,關懷戶,0,1,22,23,1.0
2026-06-24,南屯建功1號,隨到隨辦,二房型,一般戶,0,0,19,19,
2026-07-09,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,39,40,1.0
2026-07-10,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,39,40,1.0
2026-07-11,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,39,40,1.0
2026-07-12,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,39,40,1.0
2026-07-13,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,41,42,1.0
2026-07-14,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,41,42,1.0
2026-07-15,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,41,42,1.0
2026-07-16,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,46,47,1.0
2026-07-17,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,46,47,1.0
2026-07-18,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,47,48,1.0
2026-07-19,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,47,48,1.0
2026-07-20,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,47,48,1.0
2026-07-21,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,48,49,1.0
2026-07-22,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,51,52,1.0
2026-07-23,南屯建功1號,隨到隨辦,二房型,一般戶,0,1,53,54,1.0
2026-06-24,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,11,11,
2026-07-09,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,21,21,
2026-07-10,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,22,22,
2026-07-11,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,23,23,
2026-07-12,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,23,23,
2026-07-13,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,23,23,
2026-07-14,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,23,23,
2026-07-15,南屯建功1號,隨到隨辦,二房型,關懷戶,0,0,23,23,
2026-07-16,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,23,24,1.0
2026-07-17,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,23,24,1.0
2026-07-18,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,24,25,1.0
2026-07-19,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,24,25,1.0
2026-07-20,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,24,25,1.0
2026-07-21,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,25,26,1.0
2026-07-22,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,25,26,1.0
2026-07-23,南屯建功1號,隨到隨辦,二房型,關懷戶,0,1,26,27,1.0
2026-06-22,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,34,611,650,0.8717948717948718
2026-06-23,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,34,611,650,0.8717948717948718
2026-06-24,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,35,616,656,0.875
2026-07-09,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,37,637,679,0.8809523809523809
2026-07-10,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,38,639,682,0.8837209302325582
2026-07-11,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,38,639,682,0.8837209302325582
2026-07-12,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,38,639,682,0.8837209302325582
2026-07-13,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,38,639,682,0.8837209302325582
2026-07-14,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,38,639,682,0.8837209302325582
2026-07-15,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,39,638,682,0.8863636363636364
2026-07-16,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,39,648,692,0.8863636363636364
2026-07-17,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,39,648,692,0.8863636363636364
2026-07-18,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,39,648,692,0.8863636363636364
2026-07-19,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,39,648,692,0.8863636363636364
2026-07-20,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,39,648,692,0.8863636363636364
2026-07-21,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,39,653,697,0.8863636363636364
2026-07-22,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,40,654,699,0.8888888888888888
2026-07-23,南屯建功2、3號,隨到隨辦,一房型,一般戶,5,40,656,701,0.8888888888888888
2026-06-22,南屯建功2、3號,隨到隨辦,一房型,關懷戶,6,12,127,145,0.6666666666666666
2026-06-23,南屯建功2、3號,隨到隨辦,一房型,關懷戶,6,12,127,145,0.6666666666666666
2026-06-24,南屯建功2、3號,隨到隨辦,一房型,關懷戶,6,12,127,145,0.6666666666666666
2026-07-09,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,139,159,0.6
2026-07-10,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,139,159,0.6
2026-07-11,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,139,159,0.6
2026-07-12,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,139,159,0.6
2026-07-13,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,139,159,0.6
2026-07-14,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,139,159,0.6
2026-07-15,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,139,159,0.6
2026-07-16,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,141,161,0.6
2026-07-17,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,141,161,0.6
2026-07-18,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,141,161,0.6
2026-07-19,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,141,161,0.6
2026-07-20,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,142,162,0.6
2026-07-21,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,143,163,0.6
2026-07-22,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,143,163,0.6
2026-07-23,南屯建功2、3號,隨到隨辦,一房型,關懷戶,8,12,145,165,0.6
2026-06-22,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,4,72,77,0.8
2026-06-23,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,4,72,77,0.8
2026-06-24,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,6,72,79,0.8571428571428571
2026-07-09,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,8,70,79,0.8888888888888888
2026-07-10,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,8,70,79,0.8888888888888888
2026-07-11,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,8,70,79,0.8888888888888888
2026-07-12,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-13,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-14,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-15,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-16,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-17,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-18,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-19,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-20,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-21,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-22,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,69,79,0.9
2026-07-23,南屯建功2、3號,隨到隨辦,三房型,一般戶,1,9,70,80,0.9
2026-06-22,南屯建功2、3號,隨到隨辦,三房型,關懷戶,0,12,140,152,1.0
2026-06-23,南屯建功2、3號,隨到隨辦,三房型,關懷戶,0,12,140,152,1.0
2026-06-24,南屯建功2、3號,隨到隨辦,三房型,關懷戶,0,13,141,154,1.0
2026-07-09,南屯建功2、3號,隨到隨辦,三房型,關懷戶,0,13,148,161,1.0
2026-07-10,南屯建功2、3號,隨到隨辦,三房型,關懷戶,0,13,148,161,1.0
2026-07-11,南屯建功2、3號,隨到隨辦,三房型,關懷戶,0,13,148,161,1.0
2026-07-12,南屯建功2、3號,隨到隨辦,三房型,關懷戶,0,13,148,161,1.0
